NBAtlas_label	ensembl_gene_id	gene_symbol	p_val_adj	avg_log2FC	direction	source
Plasma	ENSG00000144642	RBMS3	5.8481637874001e-91	-2.33100749619561	down	NBAtlas
Plasma	ENSG00000075618	FSCN1	2.87690460719377e-61	-1.39537260475101	down	NBAtlas
Plasma	ENSG00000100320	RBFOX2	1.16783424427448e-76	-1.67110653083572	down	NBAtlas
Plasma	ENSG00000078018	MAP2	5.76884411527454e-58	-1.53428331765017	down	NBAtlas
Plasma	ENSG00000186868	MAPT	8.3666834909671e-77	-1.7211731613013	down	NBAtlas
Plasma	ENSG00000165462	PHOX2A	1.34053917997648e-74	-2.15018621991434	down	NBAtlas
Plasma	ENSG00000149294	NCAM1	2.5515002810349e-89	-2.02694050610481	down	NBAtlas
Plasma	ENSG00000162374	ELAVL4	7.7671400432661e-104	-2.33448852732413	down	NBAtlas
Plasma	ENSG00000168824	NSG1	6.20263412825463e-60	-1.33740347601735	down	NBAtlas
Plasma	ENSG00000067715	SYT1	2.93878613797837e-91	-2.04752826136586	down	NBAtlas
Plasma	ENSG00000109132	PHOX2B	4.94469639993335e-66	-1.69000924640912	down	NBAtlas
Plasma	ENSG00000072832	CRMP1	1.85112060024831e-65	-1.43377182459974	down	NBAtlas
Plasma	ENSG00000003147	ICA1	1.02505510099303e-65	-1.68148857713104	down	NBAtlas
Plasma	ENSG00000136842	TMOD1	3.30776465298724e-69	-1.71054861209004	down	NBAtlas
Plasma	ENSG00000176887	SOX11	2.22896135337122e-59	-1.61583812723627	down	NBAtlas
Plasma	ENSG00000101210	EEF1A2	1.77890586311092e-59	-1.80690814798785	down	NBAtlas
Plasma	ENSG00000164107	HAND2	1.52305995658134e-72	-1.66190051959094	down	NBAtlas
Plasma	ENSG00000172020	GAP43	1.33954133997657e-73	-1.92666125754499	down	NBAtlas
Plasma	ENSG00000166582	CENPV	1.02481027185717e-57	-1.46737494216013	down	NBAtlas
Plasma	ENSG00000140836	ZFHX3	1.64944657258589e-104	-2.19427601812933	down	NBAtlas
Plasma	ENSG00000151914	DST	1.32419380104083e-71	-1.84792734241893	down	NBAtlas
Plasma	ENSG00000174469	CNTNAP2	3.2843476635318e-69	-3.13824491914232	down	NBAtlas
Plasma	ENSG00000010810	FYN	1.05288802026264e-56	-1.41621233004529	down	NBAtlas
Plasma	ENSG00000102109	PCSK1N	2.01641885699603e-98	-2.4063550186323	down	NBAtlas
Plasma	ENSG00000134986	NREP	1.16916623596585e-90	-2.04751520522206	down	NBAtlas
Plasma	ENSG00000154556	SORBS2	1.07128408451453e-58	-2.10332895303156	down	NBAtlas
Plasma	ENSG00000107485	GATA3	1.63037694263576e-89	-1.91405187625565	down	NBAtlas
Plasma	ENSG00000092964	DPYSL2	1.24891998683922e-60	-1.39803158360022	down	NBAtlas
Plasma	ENSG00000272398	CD24	4.34254370163515e-74	-2.00031150891946	down	NBAtlas
Plasma	ENSG00000158321	AUTS2	1.52389228823763e-79	-3.09015616696318	down	NBAtlas
Plasma	ENSG00000237125	HAND2-AS1	8.52145212978311e-78	-1.92662937964244	down	NBAtlas
Plasma	ENSG00000015592	STMN4	7.89248059030529e-74	-1.85629871336643	down	NBAtlas
Plasma	ENSG00000124795	DEK	1.57736940013738e-66	-1.43043193683285	down	NBAtlas
Plasma	ENSG00000133169	BEX1	6.74130952127552e-82	-2.00203489025651	down	NBAtlas
Plasma	ENSG00000175061	SNHG29	4.55604995248324e-58	-2.73966468511709	down	NBAtlas
Plasma	ENSG00000131711	MAP1B	1.96439840109758e-121	-2.60852352876911	down	NBAtlas
Plasma	ENSG00000166681	BEX3	1.03393971505416e-93	-1.97057315183221	down	NBAtlas
Plasma	ENSG00000139970	RTN1	8.8716702968816e-108	-2.43027273170167	down	NBAtlas
Plasma	ENSG00000106443	PHF14	9.94878138869169e-66	-1.61930585609677	down	NBAtlas
Plasma	ENSG00000110092	CCND1	3.9482648695734e-82	-2.27187703783001	down	NBAtlas
Plasma	ENSG00000213190	MLLT11	7.33145110532071e-88	-2.25468802889963	down	NBAtlas
Plasma	ENSG00000124766	SOX4	3.00748292883854e-129	-2.77412633760237	down	NBAtlas
Plasma	ENSG00000154277	UCHL1	4.43388275022274e-84	-2.2771296962132	down	NBAtlas
Plasma	ENSG00000115310	RTN4	1.15234776932808e-70	-1.68190862478112	down	NBAtlas
Plasma	ENSG00000159335	PTMS	2.81470885481756e-91	-2.31605272559503	down	NBAtlas
Plasma	ENSG00000214548	MEG3	1.79373239667821e-145	-3.91590036474615	down	NBAtlas
Plasma	ENSG00000137285	TUBB2B	9.57083883519702e-105	-3.05648016855286	down	NBAtlas
Plasma	ENSG00000175130	MARCKSL1	1.58859474930482e-93	-2.41589708445574	down	NBAtlas
Plasma	ENSG00000104435	STMN2	6.26847487888387e-134	-3.49023577089053	down	NBAtlas
Plasma	ENSG00000111348	ARHGDIB	1.48868347021533e-32	-0.460312924264315	down	NBAtlas
Plasma	ENSG00000167552	TUBA1A	1.11600618636427e-117	-3.31951065922647	down	NBAtlas
Plasma	ENSG00000163191	S100A11	3.52015834739905e-55	-0.647347095798372	down	NBAtlas
Plasma	ENSG00000231389	HLA-DPA1	1.00740602113987e-108	-0.605032517699751	down	NBAtlas
Plasma	ENSG00000204287	HLA-DRA	1.81006382118457e-77	-1.14044844548147	down	NBAtlas
RBCs	ENSG00000206172	HBA1	0	9.57599863523381	up	NBAtlas
RBCs	ENSG00000188536	HBA2	0	10.1028844332366	up	NBAtlas
RBCs	ENSG00000244734	HBB	0	10.7892040031671	up	NBAtlas
RBCs	ENSG00000158578	ALAS2	0	3.18813368449077	up	NBAtlas
RBCs	ENSG00000223609	HBD	0	3.10532905628549	up	NBAtlas
RBCs	ENSG00000169877	AHSP	0	2.8700736666151	up	NBAtlas
RBCs	ENSG00000206177	HBM	0	2.56417058739816	up	NBAtlas
RBCs	ENSG00000133742	CA1	0	2.8466146192593	up	NBAtlas
RBCs	ENSG00000147454	SLC25A37	0	2.9094661750743	up	NBAtlas
RBCs	ENSG00000145335	SNCA	0	2.06780302034438	up	NBAtlas
RBCs	ENSG00000090013	BLVRB	1.72384307147079e-245	1.43609764419788	up	NBAtlas
RBCs	ENSG00000136732	GYPC	1.70082666464031e-208	1.37633177545568	up	NBAtlas
RBCs	ENSG00000165949	IFI27	3.6984986375888e-212	1.0952021444379	up	NBAtlas
RBCs	ENSG00000060138	YBX3	1.57462303164946e-182	0.920113017857593	up	NBAtlas
RBCs	ENSG00000013306	SLC25A39	2.46205765775366e-127	1.34098896858296	up	NBAtlas
RBCs	ENSG00000125691	RPL23	4.59966147595085e-28	-0.412236125511304	down	NBAtlas
RBCs	ENSG00000186468	RPS23	1.04167554500289e-24	-0.412218686921054	down	NBAtlas
RBCs	ENSG00000198242	RPL23A	7.74355666879249e-25	-0.476814372776088	down	NBAtlas
RBCs	ENSG00000131469	RPL27	1.60466780032608e-31	-0.526001704022766	down	NBAtlas
RBCs	ENSG00000181722	ZBTB20	1.07072107092833e-47	-1.461755628099	down	NBAtlas
RBCs	ENSG00000145592	RPL37	2.18702941965163e-25	-0.551596836190765	down	NBAtlas
RBCs	ENSG00000151914	DST	1.23141903303274e-47	-1.3594723148368	down	NBAtlas
RBCs	ENSG00000089009	RPL6	1.14114671332788e-31	-0.586761256928336	down	NBAtlas
RBCs	ENSG00000089280	FUS	1.39591574217435e-40	-0.883435225115271	down	NBAtlas
RBCs	ENSG00000105193	RPS16	8.48012522619718e-30	-0.635481324170315	down	NBAtlas
RBCs	ENSG00000109046	WSB1	3.064722483883e-46	-1.19383788025593	down	NBAtlas
RBCs	ENSG00000089157	RPLP0	4.04797142564634e-40	-0.699272772569427	down	NBAtlas
RBCs	ENSG00000142541	RPL13A	6.33757347112143e-28	-0.610358646664973	down	NBAtlas
RBCs	ENSG00000197756	RPL37A	1.32592481793689e-33	-0.636200009858315	down	NBAtlas
RBCs	ENSG00000142534	RPS11	2.50164502117499e-41	-0.737502881667537	down	NBAtlas
RBCs	ENSG00000130255	RPL36	4.99563957562103e-36	-0.719819518402077	down	NBAtlas
RBCs	ENSG00000167526	RPL13	1.573444235582e-40	-0.691993514606628	down	NBAtlas
RBCs	ENSG00000005483	KMT2E	4.69021754838727e-45	-1.09902345034592	down	NBAtlas
RBCs	ENSG00000147604	RPL7	1.60783553055424e-37	-0.761839499234215	down	NBAtlas
RBCs	ENSG00000182899	RPL35A	4.93815952277286e-38	-0.741188549316119	down	NBAtlas
RBCs	ENSG00000115875	SRSF7	1.89933456173003e-42	-1.00960151441137	down	NBAtlas
RBCs	ENSG00000166441	RPL27A	4.97186905524662e-34	-0.739014076014888	down	NBAtlas
RBCs	ENSG00000105372	RPS19	2.14479477664026e-46	-0.810267895302191	down	NBAtlas
RBCs	ENSG00000132475	H3-3B	5.43986111942058e-43	-0.765287729738288	down	NBAtlas
RBCs	ENSG00000174748	RPL15	4.48027227495508e-39	-0.837431431544673	down	NBAtlas
RBCs	ENSG00000109475	RPL34	1.33868762891825e-47	-0.869307496916548	down	NBAtlas
RBCs	ENSG00000108298	RPL19	3.37131107508161e-54	-0.876450048664945	down	NBAtlas
RBCs	ENSG00000147403	RPL10	3.52159003529952e-45	-0.823954626463189	down	NBAtlas
RBCs	ENSG00000231500	RPS18	2.64037566152861e-47	-0.862498220423574	down	NBAtlas
RBCs	ENSG00000138326	RPS24	4.91909571202092e-54	-0.9092578045657	down	NBAtlas
RBCs	ENSG00000136942	RPL35	5.80267283616468e-53	-0.943577198413517	down	NBAtlas
RBCs	ENSG00000163466	ARPC2	2.08814042664755e-57	-1.19181444130394	down	NBAtlas
RBCs	ENSG00000115268	RPS15	8.13464213534376e-50	-0.870098423291957	down	NBAtlas
RBCs	ENSG00000063177	RPL18	3.2286271444166e-45	-0.897358886752548	down	NBAtlas
RBCs	ENSG00000008988	RPS20	3.65082502802068e-52	-1.21560162245799	down	NBAtlas
RBCs	ENSG00000144642	RBMS3	1.45696514808084e-50	-1.77814081494104	down	NBAtlas
RBCs	ENSG00000184009	ACTG1	1.07687636800915e-48	-0.893969442131778	down	NBAtlas
RBCs	ENSG00000164587	RPS14	4.42347637504397e-52	-0.928092425057655	down	NBAtlas
RBCs	ENSG00000122406	RPL5	3.29090340806626e-48	-0.9772585036177	down	NBAtlas
RBCs	ENSG00000161016	RPL8	6.94431966083636e-59	-1.00179288363304	down	NBAtlas
RBCs	ENSG00000142937	RPS8	9.23766454955921e-47	-0.932615140428829	down	NBAtlas
RBCs	ENSG00000198755	RPL10A	3.45984785800055e-56	-1.05402192980791	down	NBAtlas
RBCs	ENSG00000245532	NEAT1	4.77417823336331e-51	-1.74402651785648	down	NBAtlas
RBCs	ENSG00000143947	RPS27A	1.61909519703766e-71	-1.11739797745891	down	NBAtlas
RBCs	ENSG00000100316	RPL3	2.70295147807101e-66	-1.1518683648264	down	NBAtlas
RBCs	ENSG00000198034	RPS4X	1.01062123180984e-55	-1.11625975924655	down	NBAtlas
RBCs	ENSG00000170889	RPS9	1.32711248629581e-61	-1.15404800524911	down	NBAtlas
RBCs	ENSG00000171863	RPS7	1.11756742479114e-68	-1.24409082096714	down	NBAtlas
RBCs	ENSG00000158321	AUTS2	4.09147228627156e-47	-2.53950313730446	down	NBAtlas
RBCs	ENSG00000142676	RPL11	7.74052118601804e-96	-1.45058175727287	down	NBAtlas
RBCs	ENSG00000187514	PTMA	1.03472149216064e-88	-1.17020676906854	down	NBAtlas
RBCs	ENSG00000251562	MALAT1	8.76610188571558e-125	-1.34084015172377	down	NBAtlas
RBCs	ENSG00000034510	TMSB10	5.42535253909191e-118	-1.37205906810778	down	NBAtlas
RBCs	ENSG00000075624	ACTB	2.2199223376156e-101	-1.6400037953495	down	NBAtlas
RBCs	ENSG00000166710	B2M	7.47580674122067e-66	-2.94525999825521	down	NBAtlas
RBCs	ENSG00000205542	TMSB4X	2.43574099721562e-115	-2.23638322071112	down	NBAtlas
Schwann	ENSG00000071991	CDH19	0	4.86239309758958	up	NBAtlas
Schwann	ENSG00000106278	PTPRZ1	0	3.00818351926136	up	NBAtlas
Schwann	ENSG00000123560	PLP1	0	2.93893493021864	up	NBAtlas
Schwann	ENSG00000144810	COL8A1	0	2.85859907515417	up	NBAtlas
Schwann	ENSG00000133121	STARD13	0	3.47701865126926	up	NBAtlas
Schwann	ENSG00000141338	ABCA8	0	2.50287249034194	up	NBAtlas
Schwann	ENSG00000189108	IL1RAPL2	0	3.32319287387329	up	NBAtlas
Schwann	ENSG00000153902	LGI4	0	2.84081330626438	up	NBAtlas
Schwann	ENSG00000065361	ERBB3	0	2.08260379208109	up	NBAtlas
Schwann	ENSG00000234323	LINC01505	0	3.05562483519916	up	NBAtlas
Schwann	ENSG00000261857	MIA	0	2.11890029348134	up	NBAtlas
Schwann	ENSG00000012171	SEMA3B	0	2.53085627946386	up	NBAtlas
Schwann	ENSG00000182667	NTM	0	2.76242861070475	up	NBAtlas
Schwann	ENSG00000021645	NRXN3	0	3.77637392356203	up	NBAtlas
Schwann	ENSG00000185942	NKAIN3	0	2.81975769100865	up	NBAtlas
Schwann	ENSG00000160307	S100B	0	3.93689898815156	up	NBAtlas
Schwann	ENSG00000109846	CRYAB	0	3.80779409564047	up	NBAtlas
Schwann	ENSG00000075223	SEMA3C	0	2.71402899665893	up	NBAtlas
Schwann	ENSG00000104368	PLAT	0	2.57056561900368	up	NBAtlas
Schwann	ENSG00000149571	KIRREL3	0	3.36804987556233	up	NBAtlas
Schwann	ENSG00000185585	OLFML2A	0	1.97303055719163	up	NBAtlas
Schwann	ENSG00000158887	MPZ	0	2.18310108344099	up	NBAtlas
Schwann	ENSG00000196376	SLC35F1	0	2.95422748589073	up	NBAtlas
Schwann	ENSG00000206579	XKR4	0	3.91734090318139	up	NBAtlas
Schwann	ENSG00000204262	COL5A2	0	2.43141780154958	up	NBAtlas
Schwann	ENSG00000165092	ALDH1A1	0	2.58317743200329	up	NBAtlas
Schwann	ENSG00000138639	ARHGAP24	0	3.1555632355418	up	NBAtlas
Schwann	ENSG00000182871	COL18A1	0	2.97609597509057	up	NBAtlas
Schwann	ENSG00000169306	IL1RAPL1	0	2.75838887186715	up	NBAtlas
Schwann	ENSG00000007237	GAS7	0	1.95749712723588	up	NBAtlas
Schwann	ENSG00000106546	AHR	0	2.20049097105887	up	NBAtlas
Schwann	ENSG00000170745	KCNS3	0	1.9330226274279	up	NBAtlas
Schwann	ENSG00000120278	PLEKHG1	0	2.11162609114838	up	NBAtlas
Schwann	ENSG00000164692	COL1A2	0	2.14686157100754	up	NBAtlas
Schwann	ENSG00000182263	FIGN	0	2.67423732433451	up	NBAtlas
Schwann	ENSG00000110900	TSPAN11	0	1.86606322991778	up	NBAtlas
Schwann	ENSG00000187498	COL4A1	0	2.23631015466809	up	NBAtlas
Schwann	ENSG00000113140	SPARC	0	2.90188989556345	up	NBAtlas
Schwann	ENSG00000105855	ITGB8	0	3.13614488077325	up	NBAtlas
Schwann	ENSG00000115183	TANC1	0	2.29460449443979	up	NBAtlas
Schwann	ENSG00000115414	FN1	0	2.54954105744104	up	NBAtlas
Schwann	ENSG00000075884	ARHGAP15	0	2.99359395864766	up	NBAtlas
Schwann	ENSG00000148655	LRMDA	0	2.10670239675178	up	NBAtlas
Schwann	ENSG00000120594	PLXDC2	0	2.9099317088295	up	NBAtlas
Schwann	ENSG00000184384	MAML2	0	2.57606281593119	up	NBAtlas
Schwann	ENSG00000177694	NAALADL2	0	2.41091747479	up	NBAtlas
Schwann	ENSG00000136546	SCN7A	0	3.28031066478523	up	NBAtlas
Schwann	ENSG00000046653	GPM6B	0	2.89182922714718	up	NBAtlas
Schwann	ENSG00000213949	ITGA1	0	2.72559342339681	up	NBAtlas
Schwann	ENSG00000134871	COL4A2	0	2.49363292519104	up	NBAtlas
Schwann	ENSG00000198597	ZNF536	0	2.62877541474087	up	NBAtlas
Schwann	ENSG00000079819	EPB41L2	0	2.09241206071749	up	NBAtlas
Schwann	ENSG00000142798	HSPG2	0	1.68670002740137	up	NBAtlas
Schwann	ENSG00000115461	IGFBP5	0	3.72471291366509	up	NBAtlas
Schwann	ENSG00000148180	GSN	0	2.12352385939355	up	NBAtlas
Schwann	ENSG00000144366	GULP1	0	1.98887457717157	up	NBAtlas
Schwann	ENSG00000081189	MEF2C	0	1.97660773601324	up	NBAtlas
Schwann	ENSG00000132122	SPATA6	0	2.13302096388656	up	NBAtlas
Schwann	ENSG00000108821	COL1A1	0	1.91193565794151	up	NBAtlas
Schwann	ENSG00000179915	NRXN1	0	4.13662738718058	up	NBAtlas
Schwann	ENSG00000169504	CLIC4	0	2.31745684488795	up	NBAtlas
Schwann	ENSG00000107551	RASSF4	0	1.68611993647508	up	NBAtlas
Schwann	ENSG00000113361	CDH6	0	2.0251865117923	up	NBAtlas
Schwann	ENSG00000163513	TGFBR2	0	1.82736320465956	up	NBAtlas
Schwann	ENSG00000067113	PLPP1	0	2.05047637488588	up	NBAtlas
Schwann	ENSG00000146938	NLGN4X	0	2.60168592193289	up	NBAtlas
Schwann	ENSG00000108018	SORCS1	0	2.56966161629108	up	NBAtlas
Schwann	ENSG00000142089	IFITM3	0	1.98991640362487	up	NBAtlas
Schwann	ENSG00000198947	DMD	0	2.06590916851758	up	NBAtlas
Schwann	ENSG00000171877	FRMD5	0	2.42861327386241	up	NBAtlas
Schwann	ENSG00000151474	FRMD4A	0	2.46352916289514	up	NBAtlas
Schwann	ENSG00000115504	EHBP1	0	2.60766159263099	up	NBAtlas
Schwann	ENSG00000112531	QKI	0	2.20325752474834	up	NBAtlas
Schwann	ENSG00000100234	TIMP3	0	2.01299612907859	up	NBAtlas
Schwann	ENSG00000169554	ZEB2	0	2.09942727080174	up	NBAtlas
Schwann	ENSG00000184903	IMMP2L	0	2.27127554776907	up	NBAtlas
Schwann	ENSG00000135046	ANXA1	0	1.87411274526077	up	NBAtlas
Schwann	ENSG00000100097	LGALS1	0	2.38559281584375	up	NBAtlas
Schwann	ENSG00000163453	IGFBP7	0	1.38212735622778	up	NBAtlas
Schwann	ENSG00000152818	UTRN	0	1.7395138766818	up	NBAtlas
Schwann	ENSG00000088448	ANKRD10	0	2.07027029324321	up	NBAtlas
Schwann	ENSG00000062716	VMP1	0	2.30105598986348	up	NBAtlas
Schwann	ENSG00000169398	PTK2	0	1.7930956919495	up	NBAtlas
Schwann	ENSG00000109099	PMP22	0	1.83885262007884	up	NBAtlas
Schwann	ENSG00000151914	DST	0	1.96759301566989	up	NBAtlas
Schwann	ENSG00000196361	ELAVL3	8.39176875103573e-181	-1.2097321747288	down	NBAtlas
Schwann	ENSG00000016082	ISL1	9.41463848846527e-201	-1.51820537851126	down	NBAtlas
Schwann	ENSG00000111371	SLC38A1	1.72140891270712e-198	-1.17934014264617	down	NBAtlas
Schwann	ENSG00000174521	TTC9B	2.25826481559613e-171	-1.14484822010024	down	NBAtlas
Schwann	ENSG00000101210	EEF1A2	5.69943865703751e-201	-1.76392733176362	down	NBAtlas
Schwann	ENSG00000168824	NSG1	8.91532630757807e-196	-1.25192338526375	down	NBAtlas
Schwann	ENSG00000166582	CENPV	1.48263818351378e-202	-1.39675447829035	down	NBAtlas
Schwann	ENSG00000133134	BEX2	2.20619840836893e-163	-0.98236199362564	down	NBAtlas
Schwann	ENSG00000106829	TLE4	1.01307831058492e-181	-1.24504245585372	down	NBAtlas
Schwann	ENSG00000139116	KIF21A	4.63009607573638e-185	-1.28975254297543	down	NBAtlas
Schwann	ENSG00000109132	PHOX2B	7.95233044968022e-196	-1.47227076801571	down	NBAtlas
Schwann	ENSG00000186868	MAPT	9.50189419888002e-217	-1.44266656472665	down	NBAtlas
Schwann	ENSG00000136842	TMOD1	2.647143653851e-191	-1.28773831421432	down	NBAtlas
Schwann	ENSG00000272398	CD24	4.61412404463002e-251	-1.94313618883063	down	NBAtlas
Schwann	ENSG00000107485	GATA3	3.71864569330774e-287	-1.77109638944988	down	NBAtlas
Schwann	ENSG00000245870	LINC00682	4.95614956452545e-198	-1.73733553825374	down	NBAtlas
Schwann	ENSG00000168280	KIF5C	2.63178883036881e-199	-1.33899469505342	down	NBAtlas
Schwann	ENSG00000003147	ICA1	8.95788131127402e-187	-1.493030853931	down	NBAtlas
Schwann	ENSG00000089199	CHGB	1.54945203302542e-169	-1.63232226818867	down	NBAtlas
Schwann	ENSG00000165462	PHOX2A	4.33035242873414e-207	-1.86036725628719	down	NBAtlas
Schwann	ENSG00000182463	TSHZ2	3.79097035552172e-158	-1.42084766696397	down	NBAtlas
Schwann	ENSG00000196405	EVL	1.50766784324728e-208	-1.13898634691622	down	NBAtlas
Schwann	ENSG00000162374	ELAVL4	9.61927353112687e-275	-1.84795651843504	down	NBAtlas
Schwann	ENSG00000237125	HAND2-AS1	2.04220467069873e-126	-0.815990122017959	down	NBAtlas
Schwann	ENSG00000164107	HAND2	4.92596862790516e-146	-1.01694728639797	down	NBAtlas
Schwann	ENSG00000145247	OCIAD2	9.28909234956551e-163	-1.00675105706449	down	NBAtlas
Schwann	ENSG00000015592	STMN4	1.52177937604804e-187	-1.3121163122841	down	NBAtlas
Schwann	ENSG00000067715	SYT1	4.79114391358337e-188	-1.28839272827424	down	NBAtlas
Schwann	ENSG00000079462	PAFAH1B3	1.86637101968386e-167	-1.24429920352177	down	NBAtlas
Schwann	ENSG00000176788	BASP1	6.24006572965728e-299	-2.15277386659124	down	NBAtlas
Schwann	ENSG00000166165	CKB	1.54774749657126e-173	-1.37812797687742	down	NBAtlas
Schwann	ENSG00000173272	MZT2A	9.49290153427804e-160	-1.03587436876419	down	NBAtlas
Schwann	ENSG00000111229	ARPC3	4.40584279669781e-130	-0.815792879657713	down	NBAtlas
Schwann	ENSG00000172115	CYCS	8.59678859827014e-156	-0.975399105479223	down	NBAtlas
Schwann	ENSG00000183172	SMDT1	4.07669040728995e-195	-1.19228806458064	down	NBAtlas
Schwann	ENSG00000133169	BEX1	2.39251419999416e-173	-1.26382221190364	down	NBAtlas
Schwann	ENSG00000172757	CFL1	1.92386793107334e-114	-0.64470449287368	down	NBAtlas
Schwann	ENSG00000134986	NREP	1.2047890294621e-157	-1.18318795788781	down	NBAtlas
Schwann	ENSG00000102109	PCSK1N	1.146935234109e-192	-1.39934933849201	down	NBAtlas
Schwann	ENSG00000113387	SUB1	1.13775483811441e-139	-0.845059953262264	down	NBAtlas
Schwann	ENSG00000178741	COX5A	4.66049956541218e-158	-1.11114065932583	down	NBAtlas
Schwann	ENSG00000198668	CALM1	2.39348789254019e-122	-0.729221133663579	down	NBAtlas
Schwann	ENSG00000139970	RTN1	1.83841645862693e-247	-1.52820149330417	down	NBAtlas
Schwann	ENSG00000140836	ZFHX3	6.49592339298599e-181	-1.27025238159036	down	NBAtlas
Schwann	ENSG00000178982	EIF3K	1.50952118096166e-148	-0.88539949483218106	down	NBAtlas
Schwann	ENSG00000100129	EIF3L	3.39498863210495e-168	-1.07627110222443	down	NBAtlas
Schwann	ENSG00000156467	UQCRB	3.23922603198576e-155	-0.873560550380985	down	NBAtlas
Schwann	ENSG00000110955	ATP5F1B	2.84951029720287e-153	-1.10816317093958	down	NBAtlas
Schwann	ENSG00000154277	UCHL1	7.25306021486308e-194	-1.40342120985709	down	NBAtlas
Schwann	ENSG00000104904	OAZ1	2.35727190573556e-137	-0.891858031892195	down	NBAtlas
Schwann	ENSG00000167283	ATP5MG	7.62622138389304e-172	-0.924829591004467	down	NBAtlas
Schwann	ENSG00000123349	PFDN5	5.45339103487984e-189	-0.921517177401326	down	NBAtlas
Schwann	ENSG00000169100	SLC25A6	8.65227100186108e-179	-1.02189766273919	down	NBAtlas
Schwann	ENSG00000213190	MLLT11	9.97277494816241e-239	-1.83395694754584	down	NBAtlas
Schwann	ENSG00000150991	UBC	8.30296668409643e-153	-0.949137773990371	down	NBAtlas
Schwann	ENSG00000132341	RAN	2.20612358007541e-179	-1.23935553299708	down	NBAtlas
Schwann	ENSG00000197061	H4C3	2.08286711469489e-244	-2.30663729020587	down	NBAtlas
Schwann	ENSG00000189159	JPT1	0	-2.11202712850387	down	NBAtlas
Schwann	ENSG00000131143	COX4I1	5.89067808426869e-212	-1.00730404217461	down	NBAtlas
Schwann	ENSG00000070756	PABPC1	5.91260457291283e-172	-1.10723188683707	down	NBAtlas
Schwann	ENSG00000173660	UQCRH	3.40870389331397e-186	-1.11238123921298	down	NBAtlas
Schwann	ENSG00000109971	HSPA8	6.22452336088713e-168	-1.11329801169982	down	NBAtlas
Schwann	ENSG00000096384	HSP90AB1	1.14648095801244e-170	-1.06951361596652	down	NBAtlas
Schwann	ENSG00000177410	ZFAS1	1.11646894565079e-172	-1.1380147807437	down	NBAtlas
Schwann	ENSG00000065978	YBX1	6.35527711300525e-160	-1.09272495571079	down	NBAtlas
Schwann	ENSG00000111775	COX6A1	4.2613952218629e-181	-1.25262676344549	down	NBAtlas
Schwann	ENSG00000106153	CHCHD2	1.06507939227934e-201	-1.06297162967687	down	NBAtlas
Schwann	ENSG00000163041	H3-3A	1.60875724126974e-174	-1.08834451718056	down	NBAtlas
Schwann	ENSG00000111716	LDHB	1.64761301769089e-226	-1.52316822110794	down	NBAtlas
Schwann	ENSG00000142534	RPS11	9.24456951339355e-188	-1.06232593565531	down	NBAtlas
Schwann	ENSG00000181163	NPM1	9.65138651376328e-218	-1.34104974744044	down	NBAtlas
Schwann	ENSG00000135390	ATP5MC2	3.92659630533639e-245	-1.23227127258779	down	NBAtlas
Schwann	ENSG00000196262	PPIA	1.80258715348753e-196	-1.08726155443273	down	NBAtlas
Schwann	ENSG00000167658	EEF2	9.81515623257578e-206	-1.12859706542355	down	NBAtlas
Schwann	ENSG00000104435	STMN2	0	-2.14901121849061	down	NBAtlas
Schwann	ENSG00000170315	UBB	5.86453167951693e-179	-1.1933461309129	down	NBAtlas
Schwann	ENSG00000221983	UBA52	6.99019591917e-213	-1.17457462746379	down	NBAtlas
Schwann	ENSG00000127184	COX7C	1.44418621515181e-259	-1.29209671370406	down	NBAtlas
Schwann	ENSG00000125691	RPL23	1.26583048915415e-184	-1.21577278559746	down	NBAtlas
Schwann	ENSG00000145741	BTF3	1.49462508883812e-271	-1.32630255816359	down	NBAtlas
Schwann	ENSG00000169567	HINT1	2.74345678583744e-303	-1.42559517165005	down	NBAtlas
Schwann	ENSG00000188612	SUMO2	2.02981964320735e-205	-1.38973467592928	down	NBAtlas
Schwann	ENSG00000114942	EEF1B2	0	-1.77734510570631	down	NBAtlas
Schwann	ENSG00000135486	HNRNPA1	2.05665640562432e-267	-1.38745015862189	down	NBAtlas
Schwann	ENSG00000089157	RPLP0	2.0401843559797e-223	-1.35195285834564	down	NBAtlas
Schwann	ENSG00000196531	NACA	1.34073339513155e-239	-1.4013141708249	down	NBAtlas
Schwann	ENSG00000174444	RPL4	6.06339201507693e-264	-1.5090557660137	down	NBAtlas
Schwann	ENSG00000164032	H2AZ1	1.77234785764629e-190	-1.72929415634878	down	NBAtlas
Schwann	ENSG00000168028	RPSA	7.70803659436831e-259	-1.59046530805244	down	NBAtlas
Schwann	ENSG00000131469	RPL27	3.96592135469766e-266	-1.49767862792553	down	NBAtlas
Schwann	ENSG00000171858	RPS21	1.75398440733307e-291	-1.82035406371007	down	NBAtlas
Schwann	ENSG00000163682	RPL9	1.13545449527855e-233	-1.70263043685566	down	NBAtlas
Schwann	ENSG00000187514	PTMA	0	-1.46144773807072	down	NBAtlas
Schwann	ENSG00000083845	RPS5	4.24502064836737e-275	-1.62308906619934	down	NBAtlas
Stromal other	ENSG00000160882	CYP11B1	0	2.9312233770428	up	NBAtlas
Stromal other	ENSG00000231852	CYP21A2	0	2.72090698866827	up	NBAtlas
Stromal other	ENSG00000215187	FAM166B	0	2.49964784898165	up	NBAtlas
