consensus_ontology	consensus_annotation	ensembl_gene_id	gene_symbol	number_of_tissues	celltype_total_tissues	percent_tissues	gene_observed_count
CL:0000115	endothelial cell	ENSG00000184113	CLDN5	16	92	17.39	2
CL:0000115	endothelial cell	ENSG00000076706	MCAM	14	92	15.22	6
CL:0000115	endothelial cell	ENSG00000106991	ENG	11	92	11.96	1
CL:0000115	endothelial cell	ENSG00000102755	FLT1	11	92	11.96	2
CL:0000115	endothelial cell	ENSG00000081237	PTPRC	10	92	10.87	18
CL:0002139	endothelial cell of vascular tree	ENSG00000174059	CD34	2	5	40	17
CL:0002139	endothelial cell of vascular tree	ENSG00000110799	VWF	2	5	40	3
CL:0002139	endothelial cell of vascular tree	ENSG00000179776	CDH5	1	5	20	3
CL:0002139	endothelial cell of vascular tree	ENSG00000128917	DLL4	1	5	20	1
CL:0002139	endothelial cell of vascular tree	ENSG00000125266	EFNB2	1	5	20	1
CL:0002139	endothelial cell of vascular tree	ENSG00000196411	EPHB4	1	5	20	1
CL:0002139	endothelial cell of vascular tree	ENSG00000102755	FLT1	1	5	20	2
CL:0002139	endothelial cell of vascular tree	ENSG00000090339	ICAM1	1	5	20	4
CL:0002139	endothelial cell of vascular tree	ENSG00000164171	ITGA2	1	5	20	1
CL:0002139	endothelial cell of vascular tree	ENSG00000005884	ITGA3	1	5	20	1
CL:0002139	endothelial cell of vascular tree	ENSG00000115232	ITGA4	1	5	20	1
CL:0002139	endothelial cell of vascular tree	ENSG00000128052	KDR	1	5	20	4
CL:0002139	endothelial cell of vascular tree	ENSG00000261371	PECAM1	1	5	20	10
CL:0002139	endothelial cell of vascular tree	ENSG00000130300	PLVAP	1	5	20	2
CL:1000413	endothelial cell of artery	ENSG00000265107	GJA5	1	1	100	2
CL:0000163	endocrine cell	ENSG00000100604	CHGA	5	9	55.56	3
CL:0000163	endocrine cell	ENSG00000091972	CD200	2	9	22.22	1
CL:0000163	endocrine cell	ENSG00000163814	CDCP1	2	9	22.22	1
CL:0000163	endocrine cell	ENSG00000115263	GCG	2	9	22.22	3
CL:0000163	endocrine cell	ENSG00000254647	INS	2	9	22.22	2
CL:0000163	endocrine cell	ENSG00000157005	SST	2	9	22.22	5
CL:0000163	endocrine cell	ENSG00000174059	CD34	1	9	11.11	17
CL:0000163	endocrine cell	ENSG00000002586	CD99	1	9	11.11	1
CL:0000163	endocrine cell	ENSG00000089199	CHGB	1	9	11.11	3
CL:0000163	endocrine cell	ENSG00000140323	DISP2	1	9	11.11	1
CL:0000163	endocrine cell	ENSG00000184502	GAST	1	9	11.11	2
CL:0000163	endocrine cell	ENSG00000157017	GHRL	1	9	11.11	2
CL:0000163	endocrine cell	ENSG00000140287	HDC	1	9	11.11	2
CL:0000163	endocrine cell	ENSG00000121351	IAPP	1	9	11.11	2
CL:0000163	endocrine cell	ENSG00000016082	ISL1	1	9	11.11	2
CL:0000163	endocrine cell	ENSG00000128052	KDR	1	9	11.11	4
CL:0000163	endocrine cell	ENSG00000120256	LRP11	1	9	11.11	1
CL:0000163	endocrine cell	ENSG00000261371	PECAM1	1	9	11.11	10
CL:0000163	endocrine cell	ENSG00000108849	PPY	1	9	11.11	3
CL:0000163	endocrine cell	ENSG00000174938	SEZ6L2	1	9	11.11	1
CL:0000163	endocrine cell	ENSG00000164756	SLC30A8	1	9	11.11	1
CL:0000163	endocrine cell	ENSG00000129167	TPH1	1	9	11.11	2
CL:0000066	epithelial cell	ENSG00000119888	EPCAM	33	67	49.25	7
CL:0000066	epithelial cell	ENSG00000039068	CDH1	28	67	41.79	4
CL:0000066	epithelial cell	ENSG00000170421	KRT8	18	67	26.87	5
CL:0000066	epithelial cell	ENSG00000111057	KRT18	17	67	25.37	4
CL:0000066	epithelial cell	ENSG00000171345	KRT19	17	67	25.37	5
CL:0000066	epithelial cell	ENSG00000186081	KRT5	17	67	25.37	4
CL:0000066	epithelial cell	ENSG00000186847	KRT14	8	67	11.94	5
CL:0000066	epithelial cell	ENSG00000135480	KRT7	7	67	10.45	6
CL:0000066	epithelial cell	ENSG00000272398	CD24	6	67	8.96	2
CL:0000066	epithelial cell	ENSG00000189143	CLDN4	6	67	8.96	1
CL:0000066	epithelial cell	ENSG00000185499	MUC1	6	67	8.96	4
CL:0000066	epithelial cell	ENSG00000162692	VCAM1	6	67	8.96	5
CL:0000312	keratinocyte	ENSG00000167768	KRT1	3	4	75	2
CL:0000312	keratinocyte	ENSG00000186081	KRT5	3	4	75	4
CL:0000312	keratinocyte	ENSG00000186395	KRT10	2	4	50	2
CL:0000312	keratinocyte	ENSG00000186847	KRT14	2	4	50	5
CL:0000312	keratinocyte	ENSG00000172867	KRT2	2	4	50	1
CL:0000312	keratinocyte	ENSG00000143153	ATP1B1	1	4	25	2
CL:0000312	keratinocyte	ENSG00000174059	CD34	1	4	25	17
CL:0000312	keratinocyte	ENSG00000026508	CD44	1	4	25	16
CL:0000312	keratinocyte	ENSG00000164825	DEFB1	1	4	25	1
CL:0000312	keratinocyte	ENSG00000169710	FASN	1	4	25	2
CL:0000312	keratinocyte	ENSG00000165474	GJB2	1	4	25	1
CL:0000312	keratinocyte	ENSG00000173917	HOXB2	1	4	25	1
CL:0000312	keratinocyte	ENSG00000171346	KRT15	1	4	25	3
CL:0000312	keratinocyte	ENSG00000171345	KRT19	1	4	25	5
CL:0000312	keratinocyte	ENSG00000135480	KRT7	1	4	25	6
CL:0000312	keratinocyte	ENSG00000241794	SPRR2A	1	4	25	1
CL:0000312	keratinocyte	ENSG00000072274	TFRC	1	4	25	4
CL:0000312	keratinocyte	ENSG00000175063	UBE2C	1	4	25	3
CL:0000362	epidermal cell	ENSG00000164687	FABP5	1	2	50	1
CL:0000362	epidermal cell	ENSG00000091409	ITGA6	1	2	50	5
CL:0000362	epidermal cell	ENSG00000167768	KRT1	1	2	50	2
CL:0000362	epidermal cell	ENSG00000186395	KRT10	1	2	50	2
CL:0000362	epidermal cell	ENSG00000186847	KRT14	1	2	50	5
CL:0000362	epidermal cell	ENSG00000138795	LEF1	1	2	50	5
CL:0000362	epidermal cell	ENSG00000115596	WNT6	1	2	50	1
CL:0000164	enteroendocrine cell	ENSG00000100604	CHGA	4	6	66.67	3
CL:0000164	enteroendocrine cell	ENSG00000089199	CHGB	3	6	50	3
CL:0000164	enteroendocrine cell	ENSG00000162992	NEUROD1	2	6	33.33	4
CL:0000164	enteroendocrine cell	ENSG00000129167	TPH1	2	6	33.33	2
CL:0000164	enteroendocrine cell	ENSG00000181513	ACBD4	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000166743	ACSM1	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000156218	ADAMTSL3	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000122787	AKR1D1	1	6	16.67	1
CL:0000164	enteroendocrine cell	NA	ANKRD20A9P	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000138356	AOX1	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000154856	APCDD1	1	6	16.67	2
CL:0000164	enteroendocrine cell	ENSG00000139971	ARMH4	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000183876	ARSI	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000177981	ASB8	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000188848	BEND4	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000082196	C1QTNF3	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000293469	CHMP1B2P	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000091704	CPA1	1	6	16.67	2
CL:0000164	enteroendocrine cell	ENSG00000109472	CPE	1	6	16.67	3
CL:0000164	enteroendocrine cell	ENSG00000109625	CPZ	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000143196	DPT	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000197561	ELANE	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000183807	FAM162B	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000183580	FBXL7	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000138759	FRAS1	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000184502	GAST	1	6	16.67	2
CL:0000164	enteroendocrine cell	ENSG00000168546	GFRA2	1	6	16.67	3
CL:0000164	enteroendocrine cell	ENSG00000157017	GHRL	1	6	16.67	2
CL:0000164	enteroendocrine cell	ENSG00000123388	HOXC11	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000129009	ISLR	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000239799	ITIH4-AS1	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000242370	KCNAB1-AS1	1	6	16.67	1
CL:0000164	enteroendocrine cell	NA	LINC02208	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000176659	LINC02910	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000113083	LOX	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000240922	LSAMP-AS1	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000099866	MADCAM1	1	6	16.67	2
CL:0000164	enteroendocrine cell	ENSG00000269964	MEI4	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000037897	METTL1	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000092931	MFSD11	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000178860	MSC	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000188613	NANOS1	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000122859	NEUROG3	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000185652	NTF3	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000133636	NTS	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000237714	P4HA2-AS1	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000136099	PCDH8	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000231213	PLSCR5	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000144647	POMGNT2	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000146112	PPP1R18	1	6	16.67	2
CL:0000164	enteroendocrine cell	ENSG00000147596	PRDM14	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000117707	PROX1	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000131096	PYY	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000145715	RASA1	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000232104	RFX3-DT	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000144468	RHBDD1	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000291064	RPL23AP82	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000242732	RTL5	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000151835	SACS	1	6	16.67	1
CL:0000164	enteroendocrine cell	NA	SCP2D1-AS1	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000293287	SH3GL1P1	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000178343	SHISA3	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000180773	SLC36A4	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000157005	SST	1	6	16.67	5
CL:0000164	enteroendocrine cell	ENSG00000006128	TAC1	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000132773	TOE1	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000116525	TRIM62	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000205133	TRIQK	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000138741	TRPC3	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000214021	TTLL3	1	6	16.67	1
CL:0000164	enteroendocrine cell	NA	WHAMMP3	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000169064	ZBBX	1	6	16.67	2
CL:0000164	enteroendocrine cell	ENSG00000226051	ZNF503-AS1	1	6	16.67	1
CL:0000164	enteroendocrine cell	ENSG00000168916	ZNF608	1	6	16.67	1
CL:0000171	pancreatic A cell	ENSG00000004848	ARX	3	3	100	2
CL:0000171	pancreatic A cell	ENSG00000115263	GCG	3	3	100	3
CL:0000171	pancreatic A cell	ENSG00000078098	FAP	2	3	66.67	3
CL:0000171	pancreatic A cell	ENSG00000163497	FEV	2	3	66.67	1
CL:0000171	pancreatic A cell	ENSG00000029993	HMGB3	2	3	66.67	1
CL:0000171	pancreatic A cell	ENSG00000170561	IRX2	2	3	66.67	1
CL:0000171	pancreatic A cell	ENSG00000138131	LOXL4	2	3	66.67	1
CL:0000171	pancreatic A cell	ENSG00000138193	PLCE1	2	3	66.67	1
CL:0000171	pancreatic A cell	ENSG00000169903	TM4SF4	2	3	66.67	1
CL:0000171	pancreatic A cell	ENSG00000164074	ABHD18	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000128271	ADORA2A	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000231824	AKAIN1	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000140450	ARRDC4	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000198363	ASPH	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000141431	ASXL3	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000197548	ATG7	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000119787	ATL2	1	3	33.33	2
CL:0000171	pancreatic A cell	ENSG00000123636	BAZ2B	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000168000	BSCL2	1	3	33.33	2
CL:0000171	pancreatic A cell	ENSG00000171067	C11orf24	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000160298	C21orf58	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000148660	CAMK2G	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000135218	CD36	1	3	33.33	3
CL:0000171	pancreatic A cell	ENSG00000101290	CDS2	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000167123	CERCAM	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000120885	CLU	1	3	33.33	3
CL:0000171	pancreatic A cell	ENSG00000163499	CRYBA2	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000197635	DPP4	1	3	33.33	2
CL:0000171	pancreatic A cell	NA	EGFEM1P	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000172889	EGFL7	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000118985	ELL2	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000152223	EPG5	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000120915	EPHX2	1	3	33.33	2
CL:0000171	pancreatic A cell	ENSG00000171503	ETFDH	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000126218	F10	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000134824	FADS2	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000169122	FAM110B	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000114279	FGF12	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000168843	FSTL5	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000089327	FXYD5	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000130222	GADD45G	1	3	33.33	2
CL:0000171	pancreatic A cell	NA	GBA	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000145321	GC	1	3	33.33	2
CL:0000171	pancreatic A cell	ENSG00000115419	GLS	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000147262	GPR119	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000125675	GRIA3	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000181061	HIGD1A	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000164104	HMGB2	1	3	33.33	2
CL:0000171	pancreatic A cell	ENSG00000170144	HNRNPA3	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000107521	HPS1	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000087076	HSD17B14	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000179097	HTR1F	1	3	33.33	2
CL:0000171	pancreatic A cell	ENSG00000100605	ITPK1	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000156113	KCNMA1	1	3	33.33	2
CL:0000171	pancreatic A cell	ENSG00000133116	KL	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000239474	KLHL41	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000025800	KPNA6	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000169744	LDB2	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000162981	LRATD1	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000204103	MAFB	1	3	33.33	2
CL:0000171	pancreatic A cell	ENSG00000143797	MBOAT2	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000055732	MCOLN3	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000213190	MLLT11	1	3	33.33	3
CL:0000171	pancreatic A cell	ENSG00000260314	MRC1	1	3	33.33	4
CL:0000171	pancreatic A cell	ENSG00000221986	MYBPHL	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000173418	NAA20	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000147162	OGT	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000129116	PALLD	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000007372	PAX6	1	3	33.33	2
CL:0000171	pancreatic A cell	ENSG00000178104	PDE4DIP	1	3	33.33	2
CL:0000171	pancreatic A cell	ENSG00000174827	PDZK1	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000082175	PGR	1	3	33.33	2
CL:0000171	pancreatic A cell	ENSG00000176485	PLAAT3	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000152952	PLOD2	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000100417	PMM1	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000132424	PNISR	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000132429	POPDC3	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000171132	PRKCE	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000050628	PTGER3	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000175354	PTPN2	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000152932	RAB3C	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000185002	RFX6	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000117152	RGS4	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000134321	RSAD2	1	3	33.33	2
CL:0000171	pancreatic A cell	ENSG00000181555	SETD2	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000185053	SGCZ	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000139209	SLC38A4	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000119906	SLF2	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000102038	SMARCA1	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000095932	SMIM24	1	3	33.33	2
CL:0000171	pancreatic A cell	ENSG00000100138	SNU13	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000134243	SORT1	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000160284	SPATC1L	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000196104	SPOCK3	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000068784	SRBD1	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000153914	SREK1	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000131748	STARD3	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000111490	TBC1D30	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000112773	TENT5A	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000150403	TMCO3	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000148483	TMEM236	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000085831	TTC39A	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000118271	TTR	1	3	33.33	2
CL:0000171	pancreatic A cell	ENSG00000135018	UBQLN1	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000101019	UQCC1	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000128564	VGF	1	3	33.33	1
CL:0000171	pancreatic A cell	ENSG00000047056	WDR37	1	3	33.33	2
CL:0000171	pancreatic A cell	ENSG00000130733	YIPF2	1	3	33.33	1
CL:0000169	type B pancreatic cell	ENSG00000254647	INS	4	5	80	2
CL:0000169	type B pancreatic cell	ENSG00000141433	ADCYAP1	3	5	60	1
CL:0000169	type B pancreatic cell	ENSG00000185559	DLK1	3	5	60	3
CL:0000169	type B pancreatic cell	ENSG00000163623	NKX6-1	3	5	60	1
CL:0000169	type B pancreatic cell	ENSG00000106236	NPTX2	3	5	60	1
CL:0000169	type B pancreatic cell	ENSG00000139515	PDX1	3	5	60	2
CL:0000169	type B pancreatic cell	ENSG00000129757	CDKN1C	2	5	40	1
CL:0000169	type B pancreatic cell	ENSG00000168032	ENTPD3	2	5	40	1
CL:0000169	type B pancreatic cell	ENSG00000152254	G6PC2	2	5	40	1
CL:0000169	type B pancreatic cell	ENSG00000121351	IAPP	2	5	40	2
CL:0000169	type B pancreatic cell	ENSG00000213949	ITGA1	2	5	40	3
CL:0000169	type B pancreatic cell	ENSG00000182759	MAFA	2	5	40	1
CL:0000169	type B pancreatic cell	ENSG00000123836	PFKFB2	2	5	40	1
CL:0000169	type B pancreatic cell	ENSG00000087842	PIR	2	5	40	1
CL:0000169	type B pancreatic cell	ENSG00000183134	PTGDR2	2	5	40	3
CL:0000169	type B pancreatic cell	ENSG00000138207	RBP4	2	5	40	2
CL:0000169	type B pancreatic cell	ENSG00000138083	SIX3	2	5	40	1
CL:0000169	type B pancreatic cell	ENSG00000120693	SMAD9	2	5	40	1
CL:0000169	type B pancreatic cell	ENSG00000019505	SYT13	2	5	40	1
CL:0000169	type B pancreatic cell	ENSG00000115112	TFCP2L1	2	5	40	2
CL:0000169	type B pancreatic cell	ENSG00000069702	TGFBR3	2	5	40	2
CL:0000173	pancreatic D cell	ENSG00000116678	LEPR	2	2	100	1
CL:0000173	pancreatic D cell	ENSG00000116741	RGS2	2	2	100	1
CL:0000173	pancreatic D cell	ENSG00000114200	BCHE	1	2	50	1
CL:0000173	pancreatic D cell	ENSG00000123095	BHLHE41	1	2	50	1
CL:0000173	pancreatic D cell	ENSG00000010278	CD9	1	2	50	5
CL:0000173	pancreatic D cell	ENSG00000135373	EHF	1	2	50	1
CL:0000173	pancreatic D cell	ENSG00000178568	ERBB4	1	2	50	3
CL:0000173	pancreatic D cell	ENSG00000006468	ETV1	1	2	50	1
CL:0000173	pancreatic D cell	ENSG00000186188	FFAR4	1	2	50	2
CL:0000173	pancreatic D cell	ENSG00000162998	FRZB	1	2	50	3
CL:0000173	pancreatic D cell	ENSG00000113327	GABRG2	1	2	50	1
CL:0000173	pancreatic D cell	ENSG00000016082	ISL1	1	2	50	2
CL:0000173	pancreatic D cell	ENSG00000178177	LCORL	1	2	50	1
CL:0000173	pancreatic D cell	ENSG00000175426	PCSK1	1	2	50	1
CL:0000173	pancreatic D cell	ENSG00000131435	PDLIM4	1	2	50	1
CL:0000173	pancreatic D cell	ENSG00000185668	POU3F1	1	2	50	1
CL:0000173	pancreatic D cell	ENSG00000108849	PPY	1	2	50	3
CL:0000173	pancreatic D cell	ENSG00000116690	PRG4	1	2	50	3
CL:0000173	pancreatic D cell	ENSG00000164985	PSIP1	1	2	50	1
CL:0000173	pancreatic D cell	ENSG00000166562	SEC11C	1	2	50	2
CL:0000173	pancreatic D cell	ENSG00000111371	SLC38A1	1	2	50	2
CL:0000173	pancreatic D cell	ENSG00000157005	SST	1	2	50	5
CL:0002079	pancreatic ductal cell	ENSG00000135480	KRT7	2	5	40	6
CL:0002079	pancreatic ductal cell	ENSG00000130234	ACE2	1	5	20	2
CL:0002079	pancreatic ductal cell	ENSG00000165092	ALDH1A1	1	5	20	3
CL:0002079	pancreatic ductal cell	ENSG00000106927	AMBP	1	5	20	2
CL:0002079	pancreatic ductal cell	ENSG00000196975	ANXA4	1	5	20	3
CL:0002079	pancreatic ductal cell	ENSG00000122870	BICC1	1	5	20	1
CL:0002079	pancreatic ductal cell	ENSG00000107779	BMPR1A	1	5	20	1
CL:0002079	pancreatic ductal cell	ENSG00000039068	CDH1	1	5	20	4
CL:0002079	pancreatic ductal cell	ENSG00000001626	CFTR	1	5	20	3
CL:0002079	pancreatic ductal cell	ENSG00000150201	FXYD4	1	5	20	2
CL:0002079	pancreatic ductal cell	ENSG00000275410	HNF1B	1	5	20	2
CL:0002079	pancreatic ductal cell	ENSG00000171345	KRT19	1	5	20	5
CL:0002079	pancreatic ductal cell	ENSG00000170421	KRT8	1	5	20	5
CL:0002079	pancreatic ductal cell	ENSG00000148346	LCN2	1	5	20	2
CL:0002079	pancreatic ductal cell	ENSG00000137673	MMP7	1	5	20	1
CL:0002079	pancreatic ductal cell	ENSG00000184956	MUC6	1	5	20	1
CL:0002079	pancreatic ductal cell	ENSG00000139515	PDX1	1	5	20	2
CL:0002079	pancreatic ductal cell	ENSG00000007062	PROM1	1	5	20	4
CL:0002079	pancreatic ductal cell	ENSG00000080293	SCTR	1	5	20	2
CL:0002079	pancreatic ductal cell	ENSG00000147606	SLC26A7	1	5	20	2
CL:0002079	pancreatic ductal cell	ENSG00000080493	SLC4A4	1	5	20	1
CL:0002079	pancreatic ductal cell	ENSG00000113073	SLC4A9	1	5	20	1
CL:0002079	pancreatic ductal cell	ENSG00000125398	SOX9	1	5	20	6
CL:0002079	pancreatic ductal cell	ENSG00000184292	TACSTD2	1	5	20	2
CL:0002079	pancreatic ductal cell	ENSG00000101443	WFDC2	1	5	20	3
CL:0000622	acinar cell	ENSG00000204983	PRSS1	3	6	50	1
CL:0000622	acinar cell	ENSG00000240038	AMY2B	2	6	33.33	1
CL:0000622	acinar cell	ENSG00000091704	CPA1	2	6	33.33	2
CL:0000622	acinar cell	ENSG00000168925	CTRB1	2	6	33.33	1
CL:0000622	acinar cell	ENSG00000168928	CTRB2	2	6	33.33	1
CL:0000622	acinar cell	ENSG00000162438	CTRC	2	6	33.33	1
CL:0000622	acinar cell	ENSG00000172023	REG1B	2	6	33.33	1
CL:0000622	acinar cell	ENSG00000172016	REG3A	2	6	33.33	1
CL:0000622	acinar cell	ENSG00000114771	AADAC	1	6	16.67	2
CL:0000622	acinar cell	ENSG00000198074	AKR1B10	1	6	16.67	1
CL:0000622	acinar cell	ENSG00000187134	AKR1C1	1	6	16.67	2
CL:0000622	acinar cell	ENSG00000151632	AKR1C2	1	6	16.67	2
CL:0000622	acinar cell	ENSG00000196139	AKR1C3	1	6	16.67	1
CL:0000622	acinar cell	ENSG00000162482	AKR7A3	1	6	16.67	1
CL:0000622	acinar cell	ENSG00000163631	ALB	1	6	16.67	3
CL:0000622	acinar cell	ENSG00000136872	ALDOB	1	6	16.67	1
CL:0000622	acinar cell	ENSG00000243480	AMY2A	1	6	16.67	1
CL:0000622	acinar cell	ENSG00000227408	AMYP1	1	6	16.67	1
CL:0000622	acinar cell	ENSG00000166825	ANPEP	1	6	16.67	4
